Started,County,AcresBurned,Injuries,Fatalities,StructuresDestroyed,StructuresDamaged,PropetyValue Damage,Drought Index,Precipitation,Temperature,Heating Degree Days,Cooling Degree Days
201308,Tuolumne,258384.0,0.0,0.0,0.0,0.0,0.0,-2.76,0.1,65.7,63,85
201305,Losangeles,31135.0,0.0,0.0,0.0,0.0,0.0,-5.94,0.55,65.9,75,102
201307,Riverside,27736.0,0.0,0.0,0.0,0.0,0.0,-3.74,0.41,87.6,0,700
201308,Placer,27440.0,0.0,0.0,0.0,0.0,0.0,-2.18,0.06,69.1,23,149
201305,Ventura,28597.0,14.0,0.0,10.0,6.0,6459310.0,-6.54,0.35,62.2,125,38
201307,Fresno,22992.0,0.0,0.0,0.0,0.0,0.0,-5.86,0.21,76.4,0,352
201308,Riverside,21835.0,26.0,0.0,40.0,8.0,12761320.0,-2.84,0.94,85.3,0,630
201307,Siskiyou,14794.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.21,72.1,9,229
201308,Humboldt,12503.0,0.0,0.0,0.0,0.0,0.0,-2.69,0.36,68.0,6,100
201308,Tehama,11429.0,5.0,0.0,0.0,0.0,0.0,-2.74,0.04,74.4,0,295
201309,Shasta,8073.0,6.0,0.0,201.0,10.0,38944300.0,-1.35,1.47,65.4,73,85
201307,Sandiego,7080.0,12.0,0.0,149.0,9.0,74263300.0,-4.92,0.39,77.4,0,383
201305,Tehama,6965.0,6.0,0.0,0.0,0.0,0.0,-2.74,0.85,64.0,120,88
201305,Kern,4346.0,4.0,0.0,0.0,0.0,0.0,-6.07,0.14,67.7,60,144
201311,Sonoma,3505.0,6.0,0.0,1.0,0.0,463820.0,-2.88,1.51,54.7,308,0
201305,Riverside,3955.0,2.0,0.0,1.0,0.0,282560.0,-3.92,0.13,74.3,10,299
201309,Contracosta,3111.0,0.0,0.0,0.0,0.0,0.0,-2.69,0.63,68.5,17,121
201305,Sandiego,4152.0,11.0,0.0,0.0,0.0,0.0,-4.48,0.58,66.6,60,109
201308,Butte,2634.0,8.0,0.0,7.0,0.0,1972740.0,-2.88,0.03,74.2,0,287
201310,Sandiego,2236.0,0.0,0.0,0.0,0.0,0.0,-3.07,1.05,63.0,105,44
201308,Tulare,2060.0,0.0,0.0,0.0,0.0,0.0,-4.63,0.42,71.2,10,201
201305,Santabarbara,2154.0,0.0,0.0,0.0,0.0,0.0,-6.48,0.13,61.6,128,24
201306,Mariposa,1708.0,1.0,0.0,0.0,0.0,0.0,-3.34,0.12,69.6,29,166
201312,Monterey,917.0,0.0,0.0,0.0,0.0,0.0,-4.96,0.32,48.4,516,0
201308,Kern,794.0,0.0,0.0,0.0,0.0,0.0,-5.74,0.13,78.8,0,429
201307,Kern,1324.0,5.0,0.0,0.0,0.0,0.0,-6.4,0.11,83.2,0,566
201307,Eldorado,735.0,0.0,0.0,0.0,0.0,0.0,-1.74,0.07,73.9,0,282
201306,Sanbernardino,534.0,0.0,0.0,0.0,1.0,87325.0,-3.81,0.0,84.7,0,592
201308,Plumas,513.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.27,64.2,85,60
201307,Modoc,502.0,0.0,0.0,0.0,0.0,0.0,-1.53,0.32,70.8,15,194
201306,Sanluisobispo,500.0,0.0,0.0,0.0,0.0,0.0,-6.37,0.0,69.8,11,155
201307,Contracosta,766.0,0.0,0.0,0.0,0.0,0.0,-3.67,0.0,72.5,0,232
201306,Madera,557.0,0.0,0.0,1.0,0.0,150000.0,-4.05,0.05,70.7,20,190
201308,Sanbernardino,863.0,0.0,0.0,0.0,0.0,0.0,-2.74,0.94,84.8,0,613
201302,Inyo,406.0,2.0,0.0,0.0,0.0,0.0,-3.33,0.03,45.0,561,0
201310,Napa,376.0,0.0,0.0,0.0,0.0,0.0,-3.24,0.0,61.2,137,19
201305,Sanbenito,354.0,0.0,0.0,0.0,0.0,0.0,-4.17,0.03,62.8,116,49
201302,Riverside,311.0,0.0,0.0,0.0,0.0,0.0,-2.14,0.43,53.0,340,0
201310,Butte,305.0,0.0,0.0,4.0,0.0,993320.0,-2.55,0.45,60.3,173,27
201305,Sanjoaquin,303.0,0.0,0.0,0.0,0.0,0.0,-3.23,0.06,68.6,35,146
201306,Butte,298.0,0.0,0.0,9.0,0.0,2385000.0,-2.88,1.42,72.8,11,246
201301,Lake,296.0,0.0,0.0,0.0,0.0,0.0,-1.05,2.01,43.8,658,0
201304,Madera,274.0,0.0,0.0,0.0,0.0,0.0,-3.65,0.87,55.8,293,16
201309,Losangeles,268.0,0.0,0.0,0.0,0.0,0.0,-6.02,0.01,73.2,5,250
201309,Sandiego,303.0,2.0,0.0,0.0,0.0,0.0,-3.87,0.27,73.4,0,255
201306,Alameda,240.0,0.0,0.0,0.0,0.0,0.0,-3.46,0.12,68.3,22,120
201306,Placer,237.0,0.0,0.0,0.0,0.0,0.0,-2.26,1.45,66.4,62,106
201306,Glenn,226.0,0.0,0.0,0.0,0.0,0.0,-2.79,0.4,73.7,7,268
201305,Glenn,217.0,0.0,0.0,0.0,0.0,0.0,-2.57,0.31,65.8,87,111
201307,Monterey,213.0,0.0,0.0,0.0,0.0,0.0,-4.13,0.0,70.8,0,183
201309,Sanbernardino,273.0,0.0,0.0,0.0,0.0,0.0,-2.22,0.52,78.4,0,402
201307,Tehama,395.0,0.0,0.0,0.0,0.0,0.0,-2.73,0.04,79.4,0,446
201308,Shasta,257.0,0.0,0.0,0.0,0.0,0.0,-1.88,0.16,71.7,8,215
201311,Napa,190.0,0.0,0.0,1.0,0.0,528410.0,-3.66,0.91,54.9,303,0
201311,Yolo,163.0,0.0,0.0,0.0,0.0,0.0,-2.99,0.87,56.2,270,0
201307,Sacramento,163.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,77.8,0,398
201310,Sonoma,159.0,0.0,0.0,0.0,0.0,0.0,-2.48,0.0,59.2,184,0
201307,Sonoma,158.0,0.0,0.0,0.0,0.0,0.0,-2.37,0.02,66.0,27,59
201310,Alameda,150.0,0.0,0.0,0.0,0.0,0.0,-3.27,0.01,61.3,131,16
201307,Stanislaus,150.0,0.0,0.0,0.0,0.0,0.0,-4.56,0.0,78.8,0,426
201306,Fresno,339.0,0.0,0.0,0.0,0.0,0.0,-5.64,0.03,70.1,24,177
201305,Butte,222.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.76,65.3,96,105
201309,Tulare,134.0,0.0,0.0,0.0,0.0,0.0,-4.47,0.11,65.8,58,83
201305,Sonoma,125.0,0.0,0.0,0.0,0.0,0.0,-2.97,0.29,60.5,154,16
201306,Solano,152.0,0.0,0.0,0.0,0.0,0.0,-3.46,0.24,72.0,7,218
201306,Merced,124.0,0.0,0.0,0.0,0.0,0.0,-5.57,0.05,75.4,0,311
201311,Lake,193.0,0.0,0.0,1.0,0.0,143330.0,-2.66,1.4,52.4,376,0
201308,Eldorado,154.0,0.0,0.0,1.0,0.0,355840.0,-1.72,0.15,69.8,20,168
201306,Monterey,105.0,0.0,0.0,0.0,0.0,0.0,-3.91,0.01,68.0,19,108
201308,Losangeles,100.0,0.0,0.0,0.0,0.0,0.0,-6.34,0.04,75.5,0,325
201306,Tuolumne,100.0,0.0,0.0,0.0,0.0,0.0,-2.64,0.39,63.3,115,64
201309,Mendocino,98.0,0.0,0.0,0.0,0.0,0.0,-1.11,1.7,64.2,64,40
201309,Modoc,165.0,0.0,0.0,0.0,0.0,0.0,-0.73,1.28,57.0,251,9
201308,Lassen,97.0,0.0,0.0,0.0,0.0,0.0,-2.12,0.67,65.2,71,78
201306,Amador,96.0,0.0,0.0,0.0,0.0,0.0,-2.53,0.74,70.9,21,196
201309,Sanluisobispo,94.0,0.0,0.0,0.0,0.0,0.0,-6.02,0.0,69.7,9,150
201305,Madera,106.0,0.0,0.0,1.0,0.0,142000.0,-3.72,0.44,61.3,164,48
201307,Sanluisobispo,85.0,0.0,0.0,0.0,0.0,0.0,-6.6,0.01,74.3,0,290
201311,Mendocino,82.0,0.0,0.0,0.0,0.0,0.0,-2.24,1.9,51.8,397,0
201304,Fresno,80.0,0.0,0.0,0.0,0.0,0.0,-4.66,0.42,55.8,293,16
201309,Tehama,75.0,0.0,0.0,0.0,0.0,0.0,-2.11,1.11,68.0,36,126
201307,Sanbernardino,75.0,0.0,0.0,0.0,0.0,0.0,-3.58,0.35,88.8,0,739
201305,Sanbernardino,75.0,1.0,0.0,1.0,0.0,170090.0,-3.52,0.07,73.4,16,278
201304,Napa,75.0,0.0,0.0,0.0,0.0,0.0,-2.99,1.05,60.9,158,36
201307,Yuba,73.0,0.0,0.0,0.0,0.0,0.0,-2.82,0.0,79.8,0,458
201308,Lake,108.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.01,71.5,0,206
201311,Ventura,64.0,0.0,0.0,0.0,0.0,0.0,-6.55,0.84,55.3,295,5
201308,Nevada,52.0,0.0,0.0,0.0,0.0,0.0,-2.13,0.05,67.8,35,122
201311,Sanluisobispo,51.0,0.0,0.0,0.0,0.0,0.0,-5.93,0.3,55.6,284,0
201308,Siskiyou,50.0,0.0,0.0,0.0,0.0,0.0,-2.23,0.55,66.4,50,94
201307,Santaclara,50.0,0.0,0.0,0.0,0.0,0.0,-4.08,0.0,71.6,0,206
201307,Alameda,88.0,0.0,0.0,0.0,0.0,0.0,-3.66,0.0,71.1,0,193
201305,Sanluisobispo,85.0,0.0,0.0,0.0,0.0,0.0,-5.76,0.16,63.9,91,56
201308,Calaveras,46.0,2.0,0.0,0.0,0.0,0.0,-2.87,0.0,73.5,0,269
201307,Mendocino,45.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.08,70.7,0,182
201312,Ventura,44.0,0.0,0.0,0.0,0.0,0.0,-6.83,0.37,50.6,446,0
201307,Shasta,43.0,0.0,0.0,0.0,0.0,0.0,-1.81,0.22,77.1,0,376
201306,Riverside,82.0,0.0,0.0,0.0,0.0,0.0,-4.23,0.0,83.5,0,555
201309,Sanmateo,41.0,0.0,0.0,0.0,0.0,0.0,-3.59,0.6,64.5,58,45
201312,Santaclara,40.0,0.0,0.0,0.0,0.0,0.0,-4.8,0.51,47.8,532,0
201310,Orange,40.0,0.0,0.0,0.0,0.0,0.0,-4.73,0.33,65.6,57,77
201311,Shasta,33.0,0.0,0.0,0.0,0.0,0.0,-2.18,1.71,48.8,487,0
201307,Calaveras,31.0,0.0,0.0,0.0,0.0,0.0,-2.88,0.01,78.0,0,403
201309,Lake,30.0,0.0,0.0,0.0,0.0,0.0,-1.64,1.17,65.9,49,77
201306,Lake,83.0,0.0,0.0,0.0,0.0,0.0,-2.38,1.11,68.5,27,131
201304,Sanbernardino,30.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.02,66.7,85,136
201306,Sonoma,28.0,0.0,0.0,0.0,0.0,0.0,-2.46,1.21,64.6,64,50
201306,Colusa,28.0,0.0,0.0,0.0,0.0,0.0,-2.21,0.45,74.6,0,293
201312,Mendocino,15.0,0.0,0.0,0.0,0.0,0.0,-2.55,0.81,44.3,642,0
201409,Eldorado,97831.0,12.0,0.0,80.0,0.0,29172000.0,-1.7,1.53,66.9,51,109
201408,Siskiyou,50042.0,0.0,0.0,0.0,0.0,0.0,-3.75,0.31,68.6,26,137
201407,Shasta,91289.0,32.0,0.0,41.0,0.0,8874860.0,-3.33,0.1,77.9,0,400
201407,Siskiyou,73331.0,0.0,0.0,0.0,0.0,0.0,-3.66,0.3,72.7,8,246
201405,Sandiego,25953.0,6.0,0.0,40.0,0.0,19920800.0,-6.19,0.02,67.6,47,126
201407,Madera,13838.0,0.0,0.0,0.0,0.0,0.0,-7.85,0.21,76.6,0,359
201407,Modoc,16273.0,7.0,0.0,6.0,0.0,1272000.0,-4.65,0.29,71.8,11,223
201407,Mendocino,12536.0,15.0,0.0,0.0,0.0,0.0,-3.04,0.0,71.5,0,204
201407,Yolo,6488.0,5.0,0.0,0.0,0.0,0.0,-5.36,0.01,79.1,0,438
201406,Monterey,4840.0,0.0,0.0,0.0,0.0,0.0,-6.63,0.0,67.3,25,94
201408,Mariposa,4772.0,0.0,0.0,0.0,0.0,0.0,-4.99,0.08,72.5,6,239
201407,Mariposa,5769.0,0.0,0.0,0.0,0.0,0.0,-5.21,0.31,76.0,0,340
201407,Napa,4300.0,4.0,0.0,9.0,0.0,5391000.0,-3.69,0.0,74.0,0,281
201407,Lake,4300.0,4.0,0.0,9.0,0.0,1570860.0,-3.2,0.0,76.6,0,358
201407,Amador,4240.0,2.0,0.0,67.0,0.0,16582500.0,-3.36,0.13,77.8,0,397
201407,Eldorado,4270.0,2.0,0.0,67.0,0.0,25805720.0,-2.49,0.35,74.5,0,298
201408,Kern,4045.0,0.0,0.0,0.0,0.0,0.0,-6.67,0.09,79.3,0,443
201406,Kern,3895.0,0.0,0.0,0.0,0.0,0.0,-7.44,0.0,76.7,0,354
201404,Sanbernardino,2143.0,3.0,0.0,0.0,1.0,99710.0,-4.29,0.25,65.9,97,122
201401,Losangeles,1952.0,0.0,0.0,0.0,0.0,0.0,-6.45,0.07,56.9,270,19
201407,Kern,1750.0,0.0,0.0,0.0,0.0,0.0,-7.35,0.0,82.5,0,543
201409,Shasta,1375.0,4.0,0.0,4.0,0.0,890200.0,-2.51,1.8,69.2,27,154
201409,Orange,968.0,0.0,0.0,0.0,0.0,0.0,-6.14,0.12,76.2,0,335
201401,Tehama,865.0,0.0,0.0,0.0,0.0,0.0,-4.43,0.5,52.1,400,0
201405,Mariposa,677.0,9.0,0.0,3.0,0.0,725010.0,-4.7,0.39,60.9,175,47
201405,Santabarbara,632.0,0.0,0.0,0.0,0.0,0.0,-8.05,0.04,63.3,94,43
201408,Madera,622.0,3.0,0.0,47.0,0.0,10052830.0,-7.4,0.12,73.4,0,265
201408,Trinity,580.0,2.0,0.0,1.0,0.0,298952.7027027027,-3.7,0.15,71.6,0,210
201409,Siskiyou,516.0,1.0,0.0,165.0,7.0,26117500.0,-2.69,2.41,63.5,104,58
201406,Tuolumne,756.0,0.0,0.0,0.0,0.0,0.0,-3.21,0.1,63.3,115,64
201410,Placer,459.0,2.0,0.0,10.0,0.0,3801700.0,-2.2,1.35,59.1,205,23
201409,Mendocino,465.0,3.0,0.0,11.0,0.0,3245000.0,-2.39,1.41,67.2,22,89
201403,Monterey,400.0,0.0,0.0,0.0,0.0,0.0,-5.64,2.13,55.9,289,6
201407,Butte,461.0,4.0,0.0,0.0,0.0,0.0,-3.75,0.03,79.2,0,440
201403,Riverside,407.0,0.0,0.0,0.0,0.0,0.0,-4.22,0.66,63.1,133,74
201401,Humboldt,351.0,0.0,0.0,0.0,0.0,0.0,-3.12,1.79,45.7,600,0
201409,Madera,320.0,4.0,0.0,69.0,2.0,14525000.0,-6.7,0.47,70.0,16,166
201410,Mariposa,311.0,0.0,0.0,0.0,0.0,0.0,-4.78,0.12,61.6,148,43
201409,Mariposa,379.0,3.0,0.0,0.0,0.0,0.0,-4.46,0.68,69.0,25,143
201407,Merced,300.0,0.0,0.0,0.0,0.0,0.0,-7.75,0.0,80.4,0,478
201408,Losangeles,464.0,0.0,0.0,0.0,0.0,0.0,-7.34,0.14,75.6,0,329
201409,Nevada,247.0,0.0,0.0,0.0,0.0,0.0,-2.04,1.09,65.0,77,78
201406,Tehama,225.0,0.0,0.0,0.0,0.0,0.0,-3.42,0.04,73.6,9,266
201407,Sandiego,217.0,4.0,0.0,3.0,0.0,1569210.0,-6.75,0.12,78.0,0,404
201409,Humboldt,210.0,0.0,0.0,0.0,0.0,0.0,-2.73,2.91,66.9,25,82
201405,Lake,175.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.11,61.9,142,47
201406,Mariposa,220.0,1.0,0.0,0.0,0.0,0.0,-5.09,0.05,69.2,32,159
201406,Santaclara,125.0,0.0,0.0,0.0,0.0,0.0,-6.31,0.01,67.1,33,97
201403,Sandiego,125.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.26,58.9,209,20
201406,Calaveras,205.0,1.0,0.0,1.0,0.0,253409.0,-3.22,0.01,71.6,17,215
201401,Placer,120.0,0.0,0.0,0.0,0.0,0.0,-3.09,2.26,46.7,567,0
201404,Inyo,113.0,0.0,0.0,0.0,0.0,0.0,-4.74,0.17,60.3,194,53
201401,Fresno,106.0,0.0,0.0,0.0,0.0,0.0,-6.74,0.58,47.6,540,0
201408,Modoc,101.0,0.0,0.0,0.0,0.0,0.0,-4.45,0.54,66.2,59,95
201409,Lake,100.0,0.0,0.0,0.0,0.0,0.0,-2.43,1.01,69.6,13,152
201409,Riverside,100.0,0.0,0.0,0.0,0.0,0.0,-3.29,0.54,82.8,0,534
201408,Nevada,84.0,0.0,0.0,0.0,0.0,0.0,-2.39,0.69,68.9,25,145
201408,Santaclara,80.0,0.0,0.0,0.0,0.0,0.0,-6.28,0.01,71.1,0,192
201407,Contracosta,80.0,0.0,0.0,0.0,0.0,0.0,-5.91,0.01,73.4,0,260
201407,Riverside,78.0,0.0,0.0,0.0,0.0,0.0,-4.88,0.17,87.9,0,710
201404,Monterey,75.0,0.0,0.0,0.0,0.0,0.0,-5.36,1.46,58.0,222,11
201409,Tuolumne,70.0,0.0,0.0,0.0,0.0,0.0,-2.4,0.96,63.5,100,55
201406,Solano,70.0,0.0,0.0,0.0,0.0,0.0,-5.07,0.0,71.9,7,215
201409,Inyo,65.0,0.0,0.0,0.0,0.0,0.0,-3.33,0.37,75.9,0,328
201401,Butte,60.0,0.0,0.0,0.0,0.0,0.0,-3.92,0.84,52.6,387,0
201405,Shasta,50.0,0.0,0.0,0.0,0.0,0.0,-2.17,0.46,61.2,169,50
201410,Sanbernardino,48.0,0.0,0.0,0.0,0.0,0.0,-3.01,0.03,72.0,17,234
201407,Sanluisobispo,47.0,0.0,0.0,0.0,0.0,0.0,-8.65,0.01,74.4,0,291
201406,Fresno,65.0,4.0,0.0,1.0,0.0,201080.0,-8.78,0.01,70.0,24,175
201407,Nevada,38.0,0.0,0.0,0.0,0.0,0.0,-2.77,0.28,73.2,5,258
201408,Humboldt,37.0,0.0,0.0,0.0,0.0,0.0,-3.93,0.01,68.8,0,122
201405,Stanislaus,37.0,0.0,0.0,0.0,0.0,0.0,-6.72,0.04,68.0,45,140
201406,Riverside,45.0,0.0,0.0,0.0,0.0,0.0,-5.14,0.0,82.0,0,508
201409,Napa,27.0,0.0,0.0,0.0,0.0,0.0,-3.05,0.5,70.6,7,174
201409,Ventura,25.0,0.0,0.0,0.0,0.0,0.0,-7.23,0.0,70.9,10,187
201408,Shasta,25.0,0.0,0.0,0.0,0.0,0.0,-3.28,0.33,73.6,0,270
201408,Sandiego,20.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.56,76.4,0,354
201407,Trinity,15.0,0.0,0.0,0.0,0.0,0.0,-3.51,0.23,74.9,0,306
201407,Placer,14.0,0.0,0.0,0.0,0.0,0.0,-2.76,0.23,74.0,0,282
201408,Napa,6.0,0.0,0.0,0.0,0.0,0.0,-3.55,0.05,72.3,0,228
201507,Fresno,151683.0,0.0,0.0,0.0,0.0,0.0,-8.5,0.56,72.5,6,237
201507,Trinity,143000.0,0.0,0.0,0.0,0.0,0.0,-3.33,0.76,72.3,6,233
201507,Lake,69438.0,0.0,0.0,96.0,8.0,21200000.0,-4.14,0.17,73.9,0,276
201506,Sanbernardino,31459.0,0.0,0.0,0.0,0.0,0.0,-4.03,0.06,85.1,0,604
201507,Delnorte,30361.0,0.0,0.0,0.0,0.0,0.0,-4.51,0.64,68.2,10,109
201508,Lake,25355.0,0.0,0.0,27.0,0.0,5805000.0,-3.93,0.15,73.1,0,251
201508,Napa,25118.0,0.0,0.0,27.0,0.0,15930000.0,-4.06,0.01,73.5,0,264
201508,Lassen,10600.0,0.0,0.0,0.0,0.0,0.0,-0.24,0.05,66.7,50,103
201508,Delnorte,7509.0,0.0,0.0,0.0,0.0,0.0,-4.28,0.86,65.7,31,52
201502,Inyo,7000.0,4.0,0.0,40.0,5.0,33766250.0,-3.58,0.48,53.6,327,7
201502,Mono,7509.0,4.0,0.0,40.0,5.0,39843707.5,-6.78,1.5,39.3,719,0
201507,Tulare,7496.0,4.0,0.0,0.0,0.0,0.0,-5.46,1.04,71.2,9,200
201507,Madera,5702.0,0.0,0.0,0.0,0.0,0.0,-7.78,0.51,73.7,0,274
201507,Humboldt,5057.0,16.0,0.0,7.0,0.0,1924300.0,-4.34,0.38,70.0,0,158
201507,Modoc,5099.0,0.0,0.0,0.0,0.0,0.0,-4.1,1.32,67.0,48,111
201507,Sanbernardino,4304.0,0.0,0.0,68.0,4.0,16112600.0,-2.52,1.2,83.6,0,578
201508,Mono,3676.0,0.0,0.0,0.0,0.0,0.0,-6.12,0.24,64.0,82,50
201508,Alameda,2700.0,0.0,0.0,0.0,0.0,0.0,-4.22,0.02,71.7,0,207
201508,Sanluisobispo,2446.0,1.0,0.0,1.0,0.0,900000.0,-7.0,0.0,73.6,0,268
201507,Nevada,2304.0,6.0,0.0,2.0,1.0,802500.0,-2.97,0.46,69.7,19,163
201508,Sandiego,1905.0,0.0,0.0,0.0,0.0,0.0,-5.4,0.05,78.8,0,428
201506,Sanluisobispo,1791.0,4.0,0.0,23.0,0.0,20700000.0,-7.51,0.07,70.7,7,178
201506,Trinity,1542.0,0.0,0.0,0.0,0.0,0.0,-3.23,0.58,70.3,17,175
201507,Merced,2783.0,0.0,0.0,0.0,0.0,0.0,-6.34,0.01,78.5,0,417
201509,Monterey,1181.0,0.0,1.0,20.0,1.0,9840000.0,-4.42,0.04,71.1,0,186
201504,Riverside,1049.0,0.0,0.0,0.0,0.0,0.0,-4.5,0.2,66.6,77,125
201509,Butte,1114.0,1.0,0.0,1.0,0.0,248000.0,-4.34,0.27,72.2,9,224
201506,Madera,1555.0,0.0,0.0,3.0,0.0,597000.0,-7.99,0.14,72.8,11,244
201510,Butte,964.0,0.0,0.0,0.0,0.0,0.0,-4.59,0.64,66.4,64,108
201509,Lake,673.0,0.0,0.0,0.0,0.0,0.0,-3.41,0.72,69.7,13,153
201510,Sanbenito,670.0,3.0,0.0,0.0,0.0,0.0,-5.05,0.52,66.3,50,91
201508,Riverside,543.0,0.0,0.0,0.0,0.0,0.0,-3.66,0.06,88.2,0,720
201509,Mariposa,415.0,0.0,0.0,0.0,0.0,0.0,-4.74,0.13,69.4,21,153
